"LOCATION","Country","SUB","Subject","YEA","Year",Value,Flags
"GBR","United Kingdom","TRANSPPASSENG_T1","Inland passenger transport","2011","2011",739724,
"GBR","United Kingdom","TRANSPPASSENG_T1","Inland passenger transport","2012","2012",742854,
"GBR","United Kingdom","RDDEATH_T1","Road fatalities","2010","2010",31,
"GBR","United Kingdom","RDDEATH_T1","Road fatalities","2011","2011",31,
"GBR","United Kingdom","EMPLGNDR_T2","Employment rates: men","2012","2012",76.089939,
"GBR","United Kingdom","EMPLGNDR_T2","Employment rates: men","2013","2013",76.123174,
"GBR","United Kingdom","EMPLGNDR_T2","Employment rates: men","2010","2010",75.254987,
"GBR","United Kingdom","EMPLGNDR_T2","Employment rates: men","2011","2011",75.522552,
"GBR","United Kingdom","EMPLGNDR_T1","Employment rates: total","2013","2013",71.329261,
"GBR","United Kingdom","EMPLGNDR_T1","Employment rates: total","2010","2010",70.270608,
"GBR","United Kingdom","EMPLGNDR_T1","Employment rates: total","2011","2011",70.404123,
"GBR","United Kingdom","EMPLGNDR_T1","Employment rates: total","2012","2012",70.867101,
"GBR","United Kingdom","EMPLGNDR_T3","Employment rates: women","2013","2013",66.567342,
"GBR","United Kingdom","EMPLGNDR_T3","Employment rates: women","2010","2010",65.330412,
"GBR","United Kingdom","EMPLGNDR_T3","Employment rates: women","2011","2011",65.32758,
"GBR","United Kingdom","EMPLGNDR_T3","Employment rates: women","2012","2012",65.683683,
"GBR","United Kingdom","EMPLAGE_T1A","Employment rates for age group 15-24","2012","2012",50.02493,
"GBR","United Kingdom","EMPLAGE_T1A","Employment rates for age group 15-24","2013","2013",48.81556,
"GBR","United Kingdom","EMPLAGE_T1A","Employment rates for age group 15-24","2010","2010",50.694444,
"GBR","United Kingdom","EMPLAGE_T1A","Employment rates for age group 15-24","2011","2011",50.136612,
"GBR","United Kingdom","EMPLAGE_T1B","Employment rates for age group 25-54","2010","2010",79.77847,
"GBR","United Kingdom","EMPLAGE_T1B","Employment rates for age group 25-54","2011","2011",80.093136,
"GBR","United Kingdom","EMPLAGE_T1B","Employment rates for age group 25-54","2012","2012",80.346173,
"GBR","United Kingdom","EMPLAGE_T1B","Employment rates for age group 25-54","2013","2013",80.837052,
"GBR","United Kingdom","EMPLAGE_T1C","Employment rates for age group 55-64","2010","2010",56.869757,
"GBR","United Kingdom","EMPLAGE_T1C","Employment rates for age group 55-64","2011","2011",56.786057,
"GBR","United Kingdom","EMPLAGE_T1C","Employment rates for age group 55-64","2012","2012",58.061136,
"GBR","United Kingdom","EMPLAGE_T1C","Employment rates for age group 55-64","2013","2013",59.669544,
"GBR","United Kingdom","PTEMPL_T1","Incidence of part-time employment","2010","2010",24.592727,
"GBR","United Kingdom","PTEMPL_T1","Incidence of part-time employment","2011","2011",24.590694,
"GBR","United Kingdom","PTEMPL_T1","Incidence of part-time employment","2012","2012",24.860233,
"GBR","United Kingdom","PTEMPL_T1","Incidence of part-time employment","2013","2013",24.496067,
"GBR","United Kingdom","SELFEMPL_T1A","Self-employment rates: women","2011","2011",9, 
"GBR","United Kingdom","SELFEMPL_T1A","Self-employment rates: women","2012","2012",9.591073, 
"GBR","United Kingdom","SELFEMPL_T1A","Self-employment rates: women","2013","2013",9.622067,
"GBR","United Kingdom","SELFEMPL_T1A","Self-employment rates: women","2010","2010",8.911701, 
"GBR","United Kingdom","SELFEMPL_T1B","Self-employment rates: men","2013","2013",18.65686,
"GBR","United Kingdom","SELFEMPL_T1B","Self-employment rates: men","2010","2010",18.18954, 
"GBR","United Kingdom","SELFEMPL_T1B","Self-employment rates: men","2011","2011",18.2732, 
"GBR","United Kingdom","SELFEMPL_T1B","Self-employment rates: men","2012","2012",19.00831, 
"GBR","United Kingdom","SELFEMPL_T1C","Self-employment rates: total","2010","2010",13.85247, 
"GBR","United Kingdom","SELFEMPL_T1C","Self-employment rates: total","2011","2011",13.95934, 
"GBR","United Kingdom","SELFEMPL_T1C","Self-employment rates: total","2012","2012",14.63459, 
"GBR","United Kingdom","SELFEMPL_T1C","Self-employment rates: total","2013","2013",14.43832,
"GBR","United Kingdom","HOURSWKD_T1","Average hours actually worked","2010","2010",1652,
"GBR","United Kingdom","HOURSWKD_T1","Average hours actually worked","2011","2011",1625,
"GBR","United Kingdom","HOURSWKD_T1","Average hours actually worked","2012","2012",1654,
"GBR","United Kingdom","HOURSWKD_T1","Average hours actually worked","2013","2013",1669,
"GBR","United Kingdom","UNEMPLRT_T1B","Unemployment rates: men","2011","2011",8.636094,
"GBR","United Kingdom","UNEMPLRT_T1B","Unemployment rates: men","2012","2012",8.305735,
"GBR","United Kingdom","UNEMPLRT_T1B","Unemployment rates: men","2013","2013",7.935271,
"GBR","United Kingdom","UNEMPLRT_T1B","Unemployment rates: men","2010","2010",8.588945,
"GBR","United Kingdom","UNEMPLRT_T1A","Unemployment rates: women","2010","2010",6.841667,
"GBR","United Kingdom","UNEMPLRT_T1A","Unemployment rates: women","2011","2011",7.3,
"GBR","United Kingdom","UNEMPLRT_T1A","Unemployment rates: women","2012","2012",7.375,
"GBR","United Kingdom","UNEMPLRT_T1A","Unemployment rates: women","2013","2013",7.008333,
"GBR","United Kingdom","UNEMPLRT_T1C","Unemployment rates: total","2010","2010",7.783333,
"GBR","United Kingdom","UNEMPLRT_T1C","Unemployment rates: total","2011","2011",8.033334,
"GBR","United Kingdom","UNEMPLRT_T1C","Unemployment rates: total","2012","2012",7.891667,
"GBR","United Kingdom","UNEMPLRT_T1C","Unemployment rates: total","2013","2013",7.525,
"GBR","United Kingdom","LTUNEMP_T1","Long-term unemployment","2010","2010",32.639654,
"GBR","United Kingdom","LTUNEMP_T1","Long-term unemployment","2011","2011",33.448379,
"GBR","United Kingdom","LTUNEMP_T1","Long-term unemployment","2012","2012",34.804165,
"GBR","United Kingdom","LTUNEMP_T1","Long-term unemployment","2013","2013",36.260715,
"GBR","United Kingdom","GERD_T1","Gross domestic expenditure on R&D","2011","2011",36753.839,
"GBR","United Kingdom","GERD_T1","Gross domestic expenditure on R&D","2012","2012",35807.122,cp
"GBR","United Kingdom","GERD_T1","Gross domestic expenditure on R&D","2010","2010",36205.651,c
"GBR","United Kingdom","RESEARCH_T1","Researchers","2010","2010",8.2204516,c
"GBR","United Kingdom","RESEARCH_T1","Researchers","2011","2011",8.0101197,
"GBR","United Kingdom","RESEARCH_T1","Researchers","2012","2012",7.9548882,cp
"GBR","United Kingdom","PATENTS_T1","Triadic patent families","2010","2010",1352.4263,
"GBR","United Kingdom","PATENTS_T1","Triadic patent families","2011","2011",1347.7271,
"GBR","United Kingdom","PATENTS_T1","Triadic patent families","2012","2012",1340.067,
"GBR","United Kingdom","SIZEICT_T1A","Share of ICT value added in business sector value added","2011","2011",7.369,
"GBR","United Kingdom","SIZEICT_T1B","Percentage point change in the share of ICT value added in business sector value added between 1995-2008","2011","2011",-0.268,
"GBR","United Kingdom","SIZEICT_T1C","Share of ICT employment in business sector employment","2011","2011",4.267,
"GBR","United Kingdom","SIZEICT_T1D","Percentage point change in the share of ICT employment in business sector employment between 1995 and 2010","2011","2011",-0.376,
"GBR","United Kingdom","EXPORTCOMM_T1","Exports of ICT goods","2010","2010",23732,
"GBR","United Kingdom","EXPORTCOMM_T1","Exports of ICT goods","2011","2011",23234,
"GBR","United Kingdom","EXPORTCOMM_T1","Exports of ICT goods","2012","2012",20080,
"GBR","United Kingdom","ICTACCSS_T1A","Percentage of households with access to home computers","2010","2010",82.57,
"GBR","United Kingdom","ICTACCSS_T1A","Percentage of households with access to home computers","2011","2011",84.56,
"GBR","United Kingdom","ICTACCSS_T1A","Percentage of households with access to home computers","2012","2012",87.22,
"GBR","United Kingdom","ICTACCSS_T1B","Percentage of households with access to the internet","2010","2010",79.61,
"GBR","United Kingdom","ICTACCSS_T1B","Percentage of households with access to the internet","2011","2011",82.7,
"GBR","United Kingdom","ICTACCSS_T1B","Percentage of households with access to the internet","2012","2012",86.8,
"GBR","United Kingdom","ICTACCSS_T1C","Fixed (wired) broadband subscriptions per 100 inhabitants","2012","2012",34.89607394,
"GBR","United Kingdom","ICTACCSS_T1C","Fixed (wired) broadband subscriptions per 100 inhabitants","2010","2010",32.76145852,
"GBR","United Kingdom","ICTACCSS_T1C","Fixed (wired) broadband subscriptions per 100 inhabitants","2011","2011",34.18296597,
"GBR","United Kingdom","WATER_T1A","Water abstractions per capita","2011","2011",140, 
"GBR","United Kingdom","WATER_T1B","Total abstractions","2011","2011",7681.811, 
"GBR","United Kingdom","FISHPROD_T1A","Fish landings in domestic and foreign ports","2012","2012",618.7492612,
"GBR","United Kingdom","FISHPROD_T1A","Fish landings in domestic and foreign ports","2010","2010",608.3145105,
"GBR","United Kingdom","FISHPROD_T1A","Fish landings in domestic and foreign ports","2011","2011",600.3508197,
"GBR","United Kingdom","FISHPROD_T1B","Aquaculture","2010","2010",199.680774,
"GBR","United Kingdom","FISHPROD_T1B","Aquaculture","2011","2011",176.4870104,
"GBR","United Kingdom","FISHPROD_T1B","Aquaculture","2012","2012",180.3751573,
"GBR","United Kingdom","WASTE_T1A","Generation intensities of municipal waste","2010","2010",520,
"GBR","United Kingdom","WASTE_T1A","Generation intensities of municipal waste","2011","2011",490,
"GBR","United Kingdom","PISA_T1G","Mean scores on the reading scale in PISA  2012: men","2012","2012",486.6308445,
"GBR","United Kingdom","SOCEXCLUS_T1A","Youths who are not in education nor in employment: aged between 15 and 19","2010","2010",9.98,
"GBR","United Kingdom","SOCEXCLUS_T1A","Youths who are not in education nor in employment: aged between 15 and 19","2011","2011",9.5,
"GBR","United Kingdom","SOCEXCLUS_T1B","Youths who are not in education nor in employment: aged between 20 and 24","2010","2010",19.34,
"GBR","United Kingdom","SOCEXCLUS_T1B","Youths who are not in education nor in employment: aged between 20 and 24","2011","2011",19.12,
"GBR","United Kingdom","EXEDULV_T1A","Expenditure per student in pre-primary education","2010","2010",7047.09,
"GBR","United Kingdom","EXEDULV_T1B","Expenditure per student in primary education","2010","2010",9369.09,
"GBR","United Kingdom","EXEDULV_T1C","Expenditure per student in secondary education","2010","2010",10452.15,
"GBR","United Kingdom","EXEDULV_T1D","Expenditure in primary, secondary and post-secondary non-tertiary education ","2010","2010",70.36,
"GBR","United Kingdom","EXEDULV_T1E","Number of students in primary, secondary and post-secondary non-tertiary education","2010","2010",99.62,
"GBR","United Kingdom","EXEDULV_T1F","Expenditure per student in primary, secondary and post-secondary non-tertiary education","2010","2010",109.04,
"GBR","United Kingdom","EXEDULV_T1G","Share of public sources","2010","2010",78.9,
"GBR","United Kingdom","EXEDULV_T1I","Index on expenditure on educational institutions from public sources","2010","2010",137.29,
"GBR","United Kingdom","EXEDULV_T1J","Index on expenditure on educational institutions from private sources","2010","2010",288.67,
"GBR","United Kingdom","EDUTEREXPND_T1G","Public and private expenditure on tertiary educational institutions, private sources","2010","2010",137.29,
"GBR","United Kingdom","GOVDEFCT_T1","General government net lending","2013","2013",-5.7235489,
"GBR","United Kingdom","GOVDEFCT_T1","General government net lending","2010","2010",-10.028709,
"GBR","United Kingdom","GOVDEFCT_T1","General government net lending","2011","2011",-7.6183344,
"GBR","United Kingdom","GOVDEFCT_T1","General government net lending","2012","2012",-6.1246202,
"GBR","United Kingdom","GOVDEFCT_T2","General government revenues","2010","2010",39.836431,
"GBR","United Kingdom","GOVDEFCT_T2","General government revenues","2011","2011",40.33002,
"GBR","United Kingdom","GOVDEFCT_T2","General government revenues","2012","2012",42.002483,
"GBR","United Kingdom","GOVDEFCT_T2","General government revenues","2013","2013",41.362873,
"GBR","United Kingdom","GOVDEFCT_T3","General government expenditures","2010","2010",49.86514,
"GBR","United Kingdom","GOVDEFCT_T3","General government expenditures","2011","2011",47.948354,
"GBR","United Kingdom","GOVDEFCT_T3","General government expenditures","2012","2012",48.127103,
"GBR","United Kingdom","GOVDEFCT_T3","General government expenditures","2013","2013",47.086422,
"GBR","United Kingdom","GOVDEBT_T1","General government debt","2010","2010",81.61509,
"GBR","United Kingdom","GOVDEBT_T1","General government debt","2011","2011",96.97151,
"GBR","United Kingdom","GOVDEBT_T1","General government debt","2012","2012",101.5097,
"GBR","United Kingdom","GOVDEBT_T1","General government debt","2013","2013",99.09984,
"GBR","United Kingdom","GENGOVDISTRI_T1A","Structure of central government expenditures, general public services","2011","2011",14.5,
"GBR","United Kingdom","GENGOVDISTRI_T1A","Structure of central government expenditures, general public services","2012","2012",27.1,
"GBR","United Kingdom","GENGOVDISTRI_T1B","Structure of central government expenditures, defence","2011","2011",5.6,
"GBR","United Kingdom","GENGOVDISTRI_T1B","Structure of central government expenditures, defence","2012","2012",4.9,
"GBR","United Kingdom","GENGOVDISTRI_T1C","Structure of central government expenditures, public order and safety","2011","2011",4,
"GBR","United Kingdom","GENGOVDISTRI_T1C","Structure of central government expenditures, public order and safety","2012","2012",4.2,
"GBR","United Kingdom","GENGOVDISTRI_T1D","Structure of central government expenditures, economic affairs","2011","2011",4.7,
"GBR","United Kingdom","GENGOVDISTRI_T1D","Structure of central government expenditures, economic affairs","2012","2012",10.4,
"GBR","United Kingdom","GENGOVDISTRI_T1E","Structure of central government expenditures, environmental protection","2011","2011",0.9,
"GBR","United Kingdom","GENGOVDISTRI_T1E","Structure of central government expenditures, environmental protection","2012","2012",0.5,
"GBR","United Kingdom","GENGOVDISTRI_T1F","Structure of central government expenditures, housing and community amenities","2011","2011",4.1,
"GBR","United Kingdom","GENGOVDISTRI_T1F","Structure of central government expenditures, housing and community amenities","2012","2012",0.3,
"GBR","United Kingdom","GENGOVDISTRI_T1G","Structure of central government expenditures, health","2011","2011",18.1,
"GBR","United Kingdom","GENGOVDISTRI_T1G","Structure of central government expenditures, health","2012","2012",4.4,
"GBR","United Kingdom","GENGOVDISTRI_T1H","Structure of central government expenditures, recreation, culture and religion","2011","2011",1.3,
"GBR","United Kingdom","GENGOVDISTRI_T1H","Structure of central government expenditures, recreation, culture and religion","2012","2012",1.2,
"GBR","United Kingdom","GENGOVDISTRI_T1I","Structure of central government expenditures, education","2011","2011",11.5,
"GBR","United Kingdom","GENGOVDISTRI_T1I","Structure of central government expenditures, education","2012","2012",6.3,
"GBR","United Kingdom","GENGOVDISTRI_T1J","Structure of central government expenditures, social protection","2011","2011",35.4,
"GBR","United Kingdom","GENGOVDISTRI_T1J","Structure of central government expenditures, social protection","2012","2012",40.7,
"GBR","United Kingdom","GENGOVEXPEND_T1A","General government revenues per capita","2011","2011",14525,
"GBR","United Kingdom","GENGOVEXPEND_T1A","General government revenues per capita","2012","2012",14606,
"GBR","United Kingdom","GENGOVEXPEND_T1B","General government expenditures per capita","2011","2011",17305,
"GBR","United Kingdom","GENGOVEXPEND_T1B","General government expenditures per capita","2012","2012",16735,
"GBR","United Kingdom","GENGOVPROD_T1A","Production costs for general government, compensation of employees","2012","2012",10.7,
"GBR","United Kingdom","GENGOVPROD_T1A","Production costs for general government, compensation of employees","2011","2011",11.1,
"GBR","United Kingdom","GENGOVPROD_T1B","Production costs for general government, costs of goods and services used and financed by general government","2011","2011",12.5,
"GBR","United Kingdom","GENGOVPROD_T1B","Production costs for general government, costs of goods and services used and financed by general government","2012","2012",12.3,
"GBR","United Kingdom","GENGOVPROD_T1C","Production costs for general government, consumption of fixed capital","2012","2012",1.1,
"GBR","United Kingdom","GENGOVPROD_T1C","Production costs for general government, consumption of fixed capital","2011","2011",1.1,
"GBR","United Kingdom","GENGOVPROD_T1D","Production costs for general government, total","2012","2012",24.1,
"GBR","United Kingdom","GENGOVPROD_T1D","Production costs for general government, total","2011","2011",24.6,
"GBR","United Kingdom","SOCEXPND_T1A","Public social expenditure","2010","2010",23.839,
"GBR","United Kingdom","SOCEXPND_T1A","Public social expenditure","2011","2011",23.555,
"GBR","United Kingdom","SOCEXPND_T1A","Public social expenditure","2012","2012",23.871,
"GBR","United Kingdom","SOCEXPND_T1A","Public social expenditure","2013","2013",23.773,
"GBR","United Kingdom","PENSION_T1B","Private pension expenditure","2010","2010",3.292,
"GBR","United Kingdom","PENSION_T1B","Private pension expenditure","2011","2011",3.221,
"GBR","United Kingdom","FISHSUPP_T1","Government financial transfers to fishing","2012","2012",14881.98351,
"GBR","United Kingdom","FISHSUPP_T1","Government financial transfers to fishing","2010","2010",16625.98513,
"GBR","United Kingdom","FISHSUPP_T1","Government financial transfers to fishing","2011","2011",32416.60991,
"GBR","United Kingdom","ODA_T1A","Net official development assistance, as a percentage of gross national income","2012","2012",0.561924071,
"GBR","United Kingdom","ODA_T1A","Net official development assistance, as a percentage of gross national income","2010","2010",0.572601856,
"GBR","United Kingdom","ODA_T1A","Net official development assistance, as a percentage of gross national income","2011","2011",0.562485693,
"GBR","United Kingdom","TOTALTAX_T1","Total tax revenue","2010","2010",34.856,
"GBR","United Kingdom","TOTALTAX_T1","Total tax revenue","2011","2011",35.747,
"GBR","United Kingdom","TOTALTAX_T1","Total tax revenue","2012","2012",35.245,
"GBR","United Kingdom","TOTALTAX_T2","Taxes on income and profits","2010","2010",13.075, 
"GBR","United Kingdom","TOTALTAX_T2","Taxes on income and profits","2011","2011",13.152, 
"GBR","United Kingdom","TOTALTAX_T2","Taxes on income and profits","2012","2012",12.57, 
"GBR","United Kingdom","TOTALTAX_T3","Taxes on goods and services","2011","2011",11.549, 
"GBR","United Kingdom","TOTALTAX_T3","Taxes on goods and services","2012","2012",11.567, 
"GBR","United Kingdom","TOTALTAX_T3","Taxes on goods and services","2010","2010",10.742, 
"GBR","United Kingdom","TAXAPW_T1","Taxes on the average worker","2010","2010",32.583,
"GBR","United Kingdom","TAXAPW_T1","Taxes on the average worker","2011","2011",32.457,
"GBR","United Kingdom","TAXAPW_T1","Taxes on the average worker","2012","2012",32.095,
"GBR","United Kingdom","TAXAPW_T1","Taxes on the average worker","2013","2013",31.48,
"GBR","United Kingdom","LIFEEXPY_T1A","Life expectancy at birth: women","2012","2012",82.8,
"GBR","United Kingdom","LIFEEXPY_T1A","Life expectancy at birth: women","2010","2010",82.6,
"GBR","United Kingdom","LIFEEXPY_T1A","Life expectancy at birth: women","2011","2011",83,
"GBR","United Kingdom","LIFEEXPY_T1B","Life expectancy at birth: men","2012","2012",79.1,
"GBR","United Kingdom","LIFEEXPY_T1B","Life expectancy at birth: men","2010","2010",78.6,
"GBR","United Kingdom","LIFEEXPY_T1B","Life expectancy at birth: men","2011","2011",79,
"GBR","United Kingdom","LIFEEXPY_T1C","Life expectancy at birth: total","2012","2012",81,
"GBR","United Kingdom","LIFEEXPY_T1C","Life expectancy at birth: total","2010","2010",80.6,
"GBR","United Kingdom","LIFEEXPY_T1C","Life expectancy at birth: total","2011","2011",81,
"GBR","United Kingdom","PPHLTHXP_T1A","Public expenditure on health","2010","2010",7.871,
"GBR","United Kingdom","PPHLTHXP_T1A","Public expenditure on health","2011","2011",7.702,
"GBR","United Kingdom","PPHLTHXP_T1A","Public expenditure on health","2012","2012",7.7856,
"GBR","United Kingdom","PPHLTHXP_T1B","Private expenditure on health","2011","2011",1.6162, 
"GBR","United Kingdom","PPHLTHXP_T1C","Total expenditure on health","2010","2010",7.871,
"GBR","United Kingdom","PPHLTHXP_T1C","Total expenditure on health","2011","2011",7.702,
"GBR","United Kingdom","PPHLTHXP_T1C","Total expenditure on health","2012","2012",7.7856,
"USA","United States","PRODINCOM_G1","GDP per hour worked","2012","2012",64.1,
"USA","United States","AIRQTY_T1","CO2 emissions from fuel combustion","2010","2010",5427.14,
"USA","United States","AIRQTY_T1","CO2 emissions from fuel combustion","2011","2011",5288.43,
"USA","United States","AIRQTY_T1","CO2 emissions from fuel combustion","2012","2012",5074.14,
"USA","United States","TEACHERS_T1A","Change in teachers'salary after 15 years of experience,minimum training","2011","2011",103.05,
"USA","United States","DISCLOSURE_G2","Level of disclosure of private interests and public availability of information","2012","2012",61,
"USA","United States","PISA_T1I","Mean scores on the science scale in PISA 2012: women","2012","2012",498.3253706,
"USA","United States","SMOKE_G1","Adult population smoking daily","2010","2010",15.1,
"USA","United States","SMOKE_G1","Adult population smoking daily","2011","2011",14.8,
"USA","United States","SMOKE_G1","Adult population smoking daily","2012","2012",14.2,
"USA","United States","DOCTOR_G1","Practising physicians","2010","2010",2.43,
"USA","United States","DOCTOR_G1","Practising physicians","2011","2011",2.46,
"USA","United States","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","2010","2010",8.6,
"USA","United States","ALCOHOL_G1","Alcohol consumption among population aged 15 and over","2011","2011",8.6,
"USA","United States","INFMORTY_G1A","Neonatal infant mortality rates ","2011","2011",4,
"USA","United States","MATHTREND_T1A","Mean score in mathematics","2012","2012",481.3667863,
"USA","United States","SOXNOX_T1A","Sulphur oxides emissions","2010","2010",7016.918,
"USA","United States","SOXNOX_T1A","Sulphur oxides emissions","2011","2011",5853.078,
"USA","United States","SOXNOX_T1A","Sulphur oxides emissions","2012","2012",4694.523,
"USA","United States","REGDISPUNEMP_G1","Gini index of regional unemployment rates","2012","2012",0.13,
"USA","United States","EDUTEREXPND_T1A","Expenditures on tertiary education institutions, spending per student","2010","2010",25575.89,
"USA","United States","SUICID_G1","Suicide rates","2010","2010",12.5,
"USA","United States","OBESITY_G1A","Obesity rate among the adult population","2010","2010",36.5,
"USA","United States","POPGEO_G1","Share of national population in the ten per cent of regions with the largest population","2012","2012",49.17,
"USA","United States","AGEDPOPGEO_G1","Elderly population","2012","2012",13.28,
"USA","United States","STUDYABROAD_G2","Trends in international education market shares","2011","2011",16.51,
"USA","United States","TERTIARY_T1A","Population aged 25-34 below upper secondary educational attainment","2011","2011",10.95,
"USA","United States","REGDISPLABOUR_G1A","Differences in annual employment growth across regions: maximum","2012","2012",2.33,
"USA","United States","REGDISPLABOUR_G1B","Differences in annual employment growth across regions: minimum","2012","2012",-1.16,
"USA","United States","TERTIARY_T1B","Population aged 25-34 upper secondary and post-secondary non-tertiary","2011","2011",10.95,
"USA","United States","AGEDPOPGEO_G2A","Regional elderly population: Maximum","2012","2012",4.56,
"USA","United States","AGEDPOPGEO_G2B","Regional elderly population: Country average","2012","2012",1.31,
"USA","United States","AGEDPOPGEO_G2C","Regional elderly population: Minimum","2012","2012",-0.5,
"USA","United States","POPGEO_G2A","Percentage of urban population by city size: Small urban areas","2012","2012",7.35,
"USA","United States","POPGEO_G2B","Percentage of urban population by city size: Medium-sized urban areas","2012","2012",14.55,
"USA","United States","POPGEO_G2C","Percentage of urban population by city size: Metropolitan areas","2012","2012",19.83,
"USA","United States","POPGEO_G2D","Percentage of urban population by city size: Large metropolitan areas","2012","2012",58.27,
"USA","United States","WASTE_T1B","Total amount generated municipal waste","2010","2010",226669,
"USA","United States","OBESITY_G1B","Obesity rate among the adult population: women","2010","2010",36.5,
"USA","United States","ODA_T1B","Net official development assistance, millions of US dollars","2011","2011",30919.61,
"USA","United States","ODA_T1B","Net official development assistance, millions of US dollars","2012","2012",30686.96,
"USA","United States","ODA_T1B","Net official development assistance, millions of US dollars","2010","2010",30353.16,
"USA","United States","EDUTEREXPND_T1B","Expenditure on tertiary educational institutions, index","2010","2010",117.03,
"USA","United States","REGDISPUNEMP_G2A","Regional variation of the youth unemployment rate: maximum","2012","2012",22.92,
"USA","United States","REGDISPUNEMP_G2B","Regional variation of the youth unemployment rate: minimum","2012","2012",6.45,
"USA","United States","REGDISPUNEMP_G2C","Regional variation of the youth unemployment rate: maximum-minimum","2012","2012",16.47,
"USA","United States","SOXNOX_T1B","Nitrogen oxides emissions","2010","2010",13497.192,
"USA","United States","SOXNOX_T1B","Nitrogen oxides emissions","2011","2011",13045.1,
"USA","United States","SOXNOX_T1B","Nitrogen oxides emissions","2012","2012",12257.938,
"USA","United States","MATHTREND_T1B","Annualised change in mathematics across PISA assessments","2012","2012",0.309443399,
"USA","United States","INFMORTY_G1B","Post-neonatal infant mortality rates ","2011","2011",2.1,
"USA","United States","DOCTOR_G2A","General practitioners as a percentage of total physicians","2011","2011",12.14,
"USA","United States","DOCTOR_G2A","General practitioners as a percentage of total physicians","2010","2010",12.3,
"USA","United States","DOCTOR_G2B","Specialists as a percentage of total physicians","2010","2010",87.7,
"USA","United States","DOCTOR_G2B","Specialists as a percentage of total physicians","2011","2011",87.86,
"USA","United States","PISA_T1J","Standard error on the science scale in PISA 2012: women","2012","2012",3.95433042,
"USA","United States","TEACHERS_T1B","Teachers'starting salary,minimum training","2011","2011",37594.81,
"USA","United States","PRODINCOM_G2A","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per capita","2012","2012",0,
"USA","United States","PRODINCOM_G2B","Levels of GDP per capita and labour productivity - Effect of labour utilisation","2012","2012",0,
"USA","United States","PRODINCOM_G2C","Levels of GDP per capita and labour productivity - Percentage gap with respect to US GDP per hour worked","2012","2012",0,
"USA","United States","PISA_T1K","Mean scores on the science scale in PISA 2012: men","2012","2012",496.5294829,
"USA","United States","TEACHERS_T1C","Teachers'salary after 10 years of experience,minimum training","2011","2011",43747.03,
"USA","United States","SMOKE_G3B","Adult population smoking daily: females","2010","2010",16.7,
"USA","United States","SMOKE_G3B","Adult population smoking daily: females","2011","2011",16.4,
"USA","United States","SMOKE_G3B","Adult population smoking daily: females","2012","2012",15.9,
"USA","United States","SMOKE_G3A","Adult population smoking daily: males","2010","2010",13.6,
"USA","United States","SMOKE_G3A","Adult population smoking daily: males","2011","2011",13.3,
"USA","United States","SMOKE_G3A","Adult population smoking daily: males","2012","2012",12.5,
"USA","United States","DOCTOR_G3","Medical graduates","2010","2010",6.62,
"USA","United States","DOCTOR_G3","Medical graduates","2011","2011",6.57,
"USA","United States","MATHTREND_T1C","All students","2012","2012",-1.516003265,
"USA","United States","INFMORTY_G2","Infant mortality","2010","2010",6.1,
"USA","United States","INFMORTY_G2","Infant mortality","2011","2011",6.1,e
"USA","United States","GREENHOUSE","Greenhouse gas emissions","2010","2010",6790642.119,
"USA","United States","GREENHOUSE","Greenhouse gas emissions","2011","2011",6665700.866,
"USA","United States","EDUTEREXPND_T1C","Expenditure on tertiary educational institutions,number of students","2010","2010",122.89,
"USA","United States","OBESITY_G1C","Obesity rate among the adult population: men","2010","2010",36.5,
"USA","United States","POPGEO_G3A","Distribution of the national population into urban regions","2012","2012",42.05,
"USA","United States","POPGEO_G3B","Distribution of the national population into intermediate regions","2012","2012",20.29,
"USA","United States","POPGEO_G3C","Distribution of the national population into rural regions","2012","2012",37.66,
"USA","United States","AGEDPOPGEO_G3A","Elderly dependency rate in urban regions","2012","2012",19.16,
"USA","United States","AGEDPOPGEO_G3B","Elderly dependency rate","2012","2012",19.81,
"USA","United States","AGEDPOPGEO_G3C","Elderly dependency rate in rural regions","2012","2012",21.02,
"USA","United States","TERTIARY_T1C","Population aged 25-34 tertiary education","2011","2011",43.13,
"USA","United States","REGDISPLABOUR_G1C","Differences in annual employment growth across regions: country average","2012","2012",2.33,
"USA","United States","REGDISPLABOUR_G2","Share of national employment growth due to the 10% of most dynamic regions","2012","2012",53.09,
"USA","United States","TERTIARY_T1D","Population aged 25-64 below upper secondary educational attainment","2011","2011",10.74,
"USA","United States","POPGEO_G4A","Distribution of the national area into urban regions","2012","2012",12.77,
"USA","United States","POPGEO_G4B","Distribution of the national area into intermediate regions","2012","2012",9.46,
"USA","United States","POPGEO_G4C","Distribution of the national area into rural regions","2012","2012",77.77,
"USA","United States","EDUTEREXPND_T1D","Expenditure on tertiary educational institutions, per student, index","2010","2010",95.22,
"USA","United States","MATHTREND_T1D","Boys","2012","2012",-2.315861418,
"USA","United States","TEACHERS_T1D","Teachers'salary after 15 years of experience, minimum training","2011","2011",46129.89,
"USA","United States","PISA_T1L","Standard error on the science scale in PISA 2012: men","2012","2012",4.051668352,
"USA","United States","PISA_T1A","Mean scores on the mathematics scale in PISA 2012: women","2012","2012",478.9953286,
